series,date,sector,value
abs,2025-01-01,p5.4.6,13322.789
abs,2025-01-01,p5.5,38228.098
abs,2025-01-01,p6,4699.468
abs,2025-04-01,p0,419314.953
abs,2025-04-01,p1,25673.479
abs,2025-04-01,p1.1,17580.96
abs,2025-04-01,p1.1.1,334.168
abs,2025-04-01,p1.1.2,9576.107
abs,2025-04-01,p1.1.7,7670.685
abs,2025-04-01,p1.2,4206.72
abs,2025-04-01,p1.3,1109.976
abs,2025-04-01,p1.4,2775.823
abs,2025-04-01,p1.4.1,1670.579
abs,2025-04-01,p1.4.2,1105.244
abs,2025-04-01,p2,22532.455
abs,2025-04-01,p2.1,8798.187
abs,2025-04-01,p2.2,11780.51
abs,2025-04-01,p2.3,1953.758
abs,2025-04-01,p3,96886.872
abs,2025-04-01,p3.1,13142.044
abs,2025-04-01,p3.1.1,3470.332
abs,2025-04-01,p3.1.2,6530.783
abs,2025-04-01,p3.1.3,1761.592
abs,2025-04-01,p3.1.4,1379.337
abs,2025-04-01,p3.2,1585.7169999999999
abs,2025-04-01,p3.2.1,1263.647
abs,2025-04-01,p3.2.2,322.07
abs,2025-04-01,p3.3,4558.319
abs,2025-04-01,p3.3.1,1884.459
abs,2025-04-01,p3.3.2,1455.105
abs,2025-04-01,p3.3.3,1218.755
abs,2025-04-01,p3.4,24622.452999999998
abs,2025-04-01,p3.4.1,9705.347
abs,2025-04-01,p3.4.2,9039.365
abs,2025-04-01,p3.4.3,3146.409
abs,2025-04-01,p3.4.4,2731.332
abs,2025-04-01,p3.5,10797.718
abs,2025-04-01,p3.5.1,3205.673
abs,2025-04-01,p3.5.2,2619.157
abs,2025-04-01,p3.5.3,4972.888
abs,2025-04-01,p3.6,31366.372
abs,2025-04-01,p3.6.1,3027.724
abs,2025-04-01,p3.6.2,1876.298
abs,2025-04-01,p3.6.3,2363.514
abs,2025-04-01,p3.6.4,22340.852
abs,2025-04-01,p3.6.5,1757.984
abs,2025-04-01,p3.7,10814.249
abs,2025-04-01,p3.7.1,8096.432
abs,2025-04-01,p3.7.2,1577.683
abs,2025-04-01,p3.7.3,1140.134
abs,2025-04-01,p4,18091.052
abs,2025-04-01,p4.1,7956.352
abs,2025-04-01,p4.1.1,3615.607
abs,2025-04-01,p4.1.2,4340.745
abs,2025-04-01,p4.2,4924.928
abs,2025-04-01,p4.3,5209.773
abs,2025-04-01,p5,250700.281
abs,2025-04-01,p5.1,56923.189
abs,2025-04-01,p5.1.1,8591.858
abs,2025-04-01,p5.1.2,2299.615
abs,2025-04-01,p5.1.3,18636.265
abs,2025-04-01,p5.1.4,27395.451
abs,2025-04-01,p5.2,86403.058
abs,2025-04-01,p5.2.1,73037.604
abs,2025-04-01,p5.2.1.1,30366.644
abs,2025-04-01,p5.2.1.2,35413.293
abs,2025-04-01,p5.2.1.3,7257.667
abs,2025-04-01,p5.2.2,9921.357
abs,2025-04-01,p5.2.3,3444.097
abs,2025-04-01,p5.3,48440.631
abs,2025-04-01,p5.3.1,20655.71
abs,2025-04-01,p5.3.2,6745.63
abs,2025-04-01,p5.3.3,6258.82
abs,2025-04-01,p5.3.4,14780.471
abs,2025-04-01,p5.4,20410.222999999998
abs,2025-04-01,p5.4.1,3618.227
abs,2025-04-01,p5.4.2,3435.165
abs,2025-04-01,p5.4.6,13356.831
abs,2025-04-01,p5.5,38523.177
abs,2025-04-01,p6,5430.815
growth_yoy,2016-01-01,p0,4.3
growth_yoy,2016-01-01,p1,-2.2
growth_yoy,2016-01-01,p1.1,-4.1
growth_yoy,2016-01-01,p1.1.1,-12.8
growth_yoy,2016-01-01,p1.1.2,-9.9
growth_yoy,2016-01-01,p1.1.7,5.3
growth_yoy,2016-01-01,p1.2,4.8
growth_yoy,2016-01-01,p1.3,-0.1
growth_yoy,2016-01-01,p1.4,-2.2
growth_yoy,2016-01-01,p1.4.1,-1.1
growth_yoy,2016-01-01,p1.4.2,-4.4
growth_yoy,2016-01-01,p2,-1.1
growth_yoy,2016-01-01,p2.1,-3.1
growth_yoy,2016-01-01,p2.2,-0.2
growth_yoy,2016-01-01,p2.3,6.7
growth_yoy,2016-01-01,p3,4.5
growth_yoy,2016-01-01,p3.1,6.4
growth_yoy,2016-01-01,p3.1.1,5.1
growth_yoy,2016-01-01,p3.1.2,6.6
growth_yoy,2016-01-01,p3.1.3,8.2
growth_yoy,2016-01-01,p3.1.4,7.6
growth_yoy,2016-01-01,p3.2,7.9
growth_yoy,2016-01-01,p3.2.1,6.8
growth_yoy,2016-01-01,p3.2.2,15.1
growth_yoy,2016-01-01,p3.3,5.8
growth_yoy,2016-01-01,p3.3.1,3.5
growth_yoy,2016-01-01,p3.3.2,8.4
growth_yoy,2016-01-01,p3.3.3,6.8
growth_yoy,2016-01-01,p3.4,2.5
growth_yoy,2016-01-01,p3.4.1,1.5
growth_yoy,2016-01-01,p3.4.2,3.2
growth_yoy,2016-01-01,p3.4.3,6.4
growth_yoy,2016-01-01,p3.4.4,2.2
growth_yoy,2016-01-01,p3.5,4.1
growth_yoy,2016-01-01,p3.5.1,4.8
growth_yoy,2016-01-01,p3.5.2,-0.2
growth_yoy,2016-01-01,p3.5.3,5.7
growth_yoy,2016-01-01,p3.6,7.0
growth_yoy,2016-01-01,p3.6.1,4.1
growth_yoy,2016-01-01,p3.6.2,6.7
growth_yoy,2016-01-01,p3.6.3,4.2
growth_yoy,2016-01-01,p3.6.4,7.7
growth_yoy,2016-01-01,p3.6.5,10.9
growth_yoy,2016-01-01,p3.7,0.3
growth_yoy,2016-01-01,p3.7.1,-1.8
growth_yoy,2016-01-01,p3.7.2,9.7
growth_yoy,2016-01-01,p3.7.3,1.8
growth_yoy,2016-01-01,p4,8.0
growth_yoy,2016-01-01,p4.1,2.8
growth_yoy,2016-01-01,p4.1.1,4.9
growth_yoy,2016-01-01,p4.1.2,0.5
growth_yoy,2016-01-01,p4.2,17.9
growth_yoy,2016-01-01,p4.3,8.7
growth_yoy,2016-01-01,p5,5.2
growth_yoy,2016-01-01,p5.1,7.2
growth_yoy,2016-01-01,p5.1.1,6.6
growth_yoy,2016-01-01,p5.1.2,7.6
growth_yoy,2016-01-01,p5.1.3,6.0
growth_yoy,2016-01-01,p5.1.4,8.3
growth_yoy,2016-01-01,p5.2,5.5
growth_yoy,2016-01-01,p5.2.1,5.4
growth_yoy,2016-01-01,p5.2.1.1,8.2
growth_yoy,2016-01-01,p5.2.1.2,5.5
growth_yoy,2016-01-01,p5.2.1.3,-5.0
growth_yoy,2016-01-01,p5.2.2,6.8
growth_yoy,2016-01-01,p5.2.3,4.6
growth_yoy,2016-01-01,p5.3,2.7
growth_yoy,2016-01-01,p5.3.1,0.6
growth_yoy,2016-01-01,p5.3.2,-0.5
growth_yoy,2016-01-01,p5.3.3,4.5
growth_yoy,2016-01-01,p5.3.4,7.5
growth_yoy,2016-01-01,p5.4,4.7
growth_yoy,2016-01-01,p5.4.1,5.7
growth_yoy,2016-01-01,p5.4.2,7.1
growth_yoy,2016-01-01,p5.4.6,4.0
growth_yoy,2016-01-01,p5.5,5.5
growth_yoy,2016-01-01,p6,27.0
growth_yoy,2016-04-01,p0,4.2
growth_yoy,2016-04-01,p1,-5.8
growth_yoy,2016-04-01,p1.1,-10.1
growth_yoy,2016-04-01,p1.1.1,-4.4
growth_yoy,2016-04-01,p1.1.2,-19.2
growth_yoy,2016-04-01,p1.1.7,4.3
growth_yoy,2016-04-01,p1.2,4.9
growth_yoy,2016-04-01,p1.3,-4.5
growth_yoy,2016-04-01,p1.4,6.5
growth_yoy,2016-04-01,p1.4.1,10.3
growth_yoy,2016-04-01,p1.4.2,-0.1
growth_yoy,2016-04-01,p2,2.3
growth_yoy,2016-04-01,p2.1,0.3
growth_yoy,2016-04-01,p2.2,3.1
growth_yoy,2016-04-01,p2.3,9.2
growth_yoy,2016-04-01,p3,3.8
growth_yoy,2016-04-01,p3.1,-3.4
growth_yoy,2016-04-01,p3.1.1,-21.2
growth_yoy,2016-04-01,p3.1.2,7.9
growth_yoy,2016-04-01,p3.1.3,8.9
growth_yoy,2016-04-01,p3.1.4,4.4
growth_yoy,2016-04-01,p3.2,7.3
growth_yoy,2016-04-01,p3.2.1,7.2
growth_yoy,2016-04-01,p3.2.2,7.8
growth_yoy,2016-04-01,p3.3,4.5
growth_yoy,2016-04-01,p3.3.1,4.6
growth_yoy,2016-04-01,p3.3.2,5.4
growth_yoy,2016-04-01,p3.3.3,3.3
growth_yoy,2016-04-01,p3.4,5.3
growth_yoy,2016-04-01,p3.4.1,5.5
growth_yoy,2016-04-01,p3.4.2,5.4
growth_yoy,2016-04-01,p3.4.3,5.4
growth_yoy,2016-04-01,p3.4.4,4.0
growth_yoy,2016-04-01,p3.5,4.5
growth_yoy,2016-04-01,p3.5.1,4.3
growth_yoy,2016-04-01,p3.5.2,2.7
growth_yoy,2016-04-01,p3.5.3,5.5
growth_yoy,2016-04-01,p3.6,9.2
growth_yoy,2016-04-01,p3.6.1,6.1
growth_yoy,2016-04-01,p3.6.2,4.0
growth_yoy,2016-04-01,p3.6.3,4.2
growth_yoy,2016-04-01,p3.6.4,11.0
growth_yoy,2016-04-01,p3.6.5,9.6
growth_yoy,2016-04-01,p3.7,-4.8
growth_yoy,2016-04-01,p3.7.1,-7.8
growth_yoy,2016-04-01,p3.7.2,9.7
growth_yoy,2016-04-01,p3.7.3,-0.9
growth_yoy,2016-04-01,p4,8.9
growth_yoy,2016-04-01,p4.1,4.3
growth_yoy,2016-04-01,p4.1.1,9.3
growth_yoy,2016-04-01,p4.1.2,-0.6
growth_yoy,2016-04-01,p4.2,19.0
growth_yoy,2016-04-01,p4.3,7.9
growth_yoy,2016-04-01,p5,5.8
growth_yoy,2016-04-01,p5.1,7.1
growth_yoy,2016-04-01,p5.1.1,5.0
growth_yoy,2016-04-01,p5.1.2,6.6
growth_yoy,2016-04-01,p5.1.3,6.1
growth_yoy,2016-04-01,p5.1.4,8.7
growth_yoy,2016-04-01,p5.2,6.7
growth_yoy,2016-04-01,p5.2.1,6.7
growth_yoy,2016-04-01,p5.2.1.1,8.8
growth_yoy,2016-04-01,p5.2.1.2,7.0
growth_yoy,2016-04-01,p5.2.1.3,-2.6
growth_yoy,2016-04-01,p5.2.2,7.9
growth_yoy,2016-04-01,p5.2.3,4.1
growth_yoy,2016-04-01,p5.3,3.8
growth_yoy,2016-04-01,p5.3.1,-0.1
growth_yoy,2016-04-01,p5.3.2,8.1
growth_yoy,2016-04-01,p5.3.3,4.7
growth_yoy,2016-04-01,p5.3.4,8.0
growth_yoy,2016-04-01,p5.4,4.6
growth_yoy,2016-04-01,p5.4.1,5.5
growth_yoy,2016-04-01,p5.4.2,6.5
growth_yoy,2016-04-01,p5.4.6,4.0
growth_yoy,2016-04-01,p5.5,5.1
growth_yoy,2016-04-01,p6,4.6
growth_yoy,2016-07-01,p0,4.5
growth_yoy,2016-07-01,p1,-4.6
growth_yoy,2016-07-01,p1.1,-7.8
growth_yoy,2016-07-01,p1.1.1,-7.9
growth_yoy,2016-07-01,p1.1.2,-13.7
growth_yoy,2016-07-01,p1.1.7,2.5
growth_yoy,2016-07-01,p1.2,4.1
growth_yoy,2016-07-01,p1.3,-3.6
growth_yoy,2016-07-01,p1.4,3.1
growth_yoy,2016-07-01,p1.4.1,6.0
growth_yoy,2016-07-01,p1.4.2,-2.9
growth_yoy,2016-07-01,p2,2.7
growth_yoy,2016-07-01,p2.1,6.2
growth_yoy,2016-07-01,p2.2,-1.0
growth_yoy,2016-07-01,p2.3,7.2
growth_yoy,2016-07-01,p3,4.2
growth_yoy,2016-07-01,p3.1,1.8
growth_yoy,2016-07-01,p3.1.1,-5.5
growth_yoy,2016-07-01,p3.1.2,5.5
growth_yoy,2016-07-01,p3.1.3,11.3
growth_yoy,2016-07-01,p3.1.4,2.1
growth_yoy,2016-07-01,p3.2,6.7
growth_yoy,2016-07-01,p3.2.1,6.6
growth_yoy,2016-07-01,p3.2.2,7.3
growth_yoy,2016-07-01,p3.3,3.2
growth_yoy,2016-07-01,p3.3.1,3.0
growth_yoy,2016-07-01,p3.3.2,1.8
growth_yoy,2016-07-01,p3.3.3,5.7
growth_yoy,2016-07-01,p3.4,4.6
growth_yoy,2016-07-01,p3.4.1,3.4
growth_yoy,2016-07-01,p3.4.2,7.1
growth_yoy,2016-07-01,p3.4.3,2.5
growth_yoy,2016-07-01,p3.4.4,3.1
growth_yoy,2016-07-01,p3.5,4.0
growth_yoy,2016-07-01,p3.5.1,4.9
growth_yoy,2016-07-01,p3.5.2,1.4
growth_yoy,2016-07-01,p3.5.3,4.9
growth_yoy,2016-07-01,p3.6,6.7
growth_yoy,2016-07-01,p3.6.1,5.0
growth_yoy,2016-07-01,p3.6.2,-1.2
growth_yoy,2016-07-01,p3.6.3,8.1
growth_yoy,2016-07-01,p3.6.4,7.6
growth_yoy,2016-07-01,p3.6.5,8.1
growth_yoy,2016-07-01,p3.7,0.6
growth_yoy,2016-07-01,p3.7.1,-4.2
growth_yoy,2016-07-01,p3.7.2,11.2
growth_yoy,2016-07-01,p3.7.3,15.7
growth_yoy,2016-07-01,p4,8.0
growth_yoy,2016-07-01,p4.1,4.3
growth_yoy,2016-07-01,p4.1.1,13.1
growth_yoy,2016-07-01,p4.1.2,-4.2
growth_yoy,2016-07-01,p4.2,16.3
growth_yoy,2016-07-01,p4.3,5.3
growth_yoy,2016-07-01,p5,6.2
growth_yoy,2016-07-01,p5.1,6.3
growth_yoy,2016-07-01,p5.1.1,5.2
growth_yoy,2016-07-01,p5.1.2,6.6
growth_yoy,2016-07-01,p5.1.3,5.2
growth_yoy,2016-07-01,p5.1.4,7.5
growth_yoy,2016-07-01,p5.2,7.0
growth_yoy,2016-07-01,p5.2.1,6.9
growth_yoy,2016-07-01,p5.2.1.1,9.2
growth_yoy,2016-07-01,p5.2.1.2,7.6
growth_yoy,2016-07-01,p5.2.1.3,-2.8
growth_yoy,2016-07-01,p5.2.2,8.2
growth_yoy,2016-07-01,p5.2.3,5.3
growth_yoy,2016-07-01,p5.3,5.9
growth_yoy,2016-07-01,p5.3.1,2.2
growth_yoy,2016-07-01,p5.3.2,15.2
growth_yoy,2016-07-01,p5.3.3,5.0
growth_yoy,2016-07-01,p5.3.4,8.0
growth_yoy,2016-07-01,p5.4,5.1
growth_yoy,2016-07-01,p5.4.1,5.4
growth_yoy,2016-07-01,p5.4.2,6.7
growth_yoy,2016-07-01,p5.4.6,4.6
growth_yoy,2016-07-01,p5.5,5.2
growth_yoy,2016-07-01,p6,5.6
growth_yoy,2016-10-01,p0,4.8
growth_yoy,2016-10-01,p1,-1.7
growth_yoy,2016-10-01,p1.1,-3.1
growth_yoy,2016-10-01,p1.1.1,1.1
growth_yoy,2016-10-01,p1.1.2,-7.2
growth_yoy,2016-10-01,p1.1.7,3.9
growth_yoy,2016-10-01,p1.2,0.9
growth_yoy,2016-10-01,p1.3,1.4
growth_yoy,2016-10-01,p1.4,1.0
growth_yoy,2016-10-01,p1.4.1,4.0
growth_yoy,2016-10-01,p1.4.2,-4.1
growth_yoy,2016-10-01,p2,5.2
growth_yoy,2016-10-01,p2.1,-0.0
growth_yoy,2016-10-01,p2.2,9.9
growth_yoy,2016-10-01,p2.3,5.4
growth_yoy,2016-10-01,p3,5.1
growth_yoy,2016-10-01,p3.1,7.6
growth_yoy,2016-10-01,p3.1.1,12.9
growth_yoy,2016-10-01,p3.1.2,4.2
growth_yoy,2016-10-01,p3.1.3,10.3
growth_yoy,2016-10-01,p3.1.4,-1.3
growth_yoy,2016-10-01,p3.2,5.8
growth_yoy,2016-10-01,p3.2.1,6.2
growth_yoy,2016-10-01,p3.2.2,3.0
growth_yoy,2016-10-01,p3.3,3.8
growth_yoy,2016-10-01,p3.3.1,3.2
growth_yoy,2016-10-01,p3.3.2,2.0
growth_yoy,2016-10-01,p3.3.3,6.5
growth_yoy,2016-10-01,p3.4,4.9
growth_yoy,2016-10-01,p3.4.1,3.3
growth_yoy,2016-10-01,p3.4.2,7.4
growth_yoy,2016-10-01,p3.4.3,1.3
growth_yoy,2016-10-01,p3.4.4,5.7
growth_yoy,2016-10-01,p3.5,4.2
growth_yoy,2016-10-01,p3.5.1,3.8
growth_yoy,2016-10-01,p3.5.2,4.8
growth_yoy,2016-10-01,p3.5.3,4.3
growth_yoy,2016-10-01,p3.6,7.5
growth_yoy,2016-10-01,p3.6.1,7.7
growth_yoy,2016-10-01,p3.6.2,8.2
growth_yoy,2016-10-01,p3.6.3,7.1
growth_yoy,2016-10-01,p3.6.4,7.7
growth_yoy,2016-10-01,p3.6.5,4.5
growth_yoy,2016-10-01,p3.7,-1.0
growth_yoy,2016-10-01,p3.7.1,-2.3
growth_yoy,2016-10-01,p3.7.2,9.4
growth_yoy,2016-10-01,p3.7.3,-2.7
growth_yoy,2016-10-01,p4,5.0
growth_yoy,2016-10-01,p4.1,3.5
growth_yoy,2016-10-01,p4.1.1,7.1
growth_yoy,2016-10-01,p4.1.2,0.1
growth_yoy,2016-10-01,p4.2,10.0
growth_yoy,2016-10-01,p4.3,2.4
growth_yoy,2016-10-01,p5,5.6
growth_yoy,2016-10-01,p5.1,6.2
growth_yoy,2016-10-01,p5.1.1,3.5
growth_yoy,2016-10-01,p5.1.2,6.2
growth_yoy,2016-10-01,p5.1.3,5.6
growth_yoy,2016-10-01,p5.1.4,7.7
growth_yoy,2016-10-01,p5.2,6.6
growth_yoy,2016-10-01,p5.2.1,6.4
growth_yoy,2016-10-01,p5.2.1.1,7.1
growth_yoy,2016-10-01,p5.2.1.2,8.0
growth_yoy,2016-10-01,p5.2.1.3,-1.8
growth_yoy,2016-10-01,p5.2.2,8.4
growth_yoy,2016-10-01,p5.2.3,5.6
growth_yoy,2016-10-01,p5.3,4.9
growth_yoy,2016-10-01,p5.3.1,2.9
growth_yoy,2016-10-01,p5.3.2,4.5
growth_yoy,2016-10-01,p5.3.3,5.2
growth_yoy,2016-10-01,p5.3.4,8.2
growth_yoy,2016-10-01,p5.4,5.1
growth_yoy,2016-10-01,p5.4.1,5.6
growth_yoy,2016-10-01,p5.4.2,6.6
growth_yoy,2016-10-01,p5.4.6,4.7
growth_yoy,2016-10-01,p5.5,3.8
growth_yoy,2016-10-01,p6,1.7
growth_yoy,2017-01-01,p0,5.6
growth_yoy,2017-01-01,p1,6.6
growth_yoy,2017-01-01,p1.1,12.1
growth_yoy,2017-01-01,p1.1.1,23.6
growth_yoy,2017-01-01,p1.1.2,17.8
growth_yoy,2017-01-01,p1.1.7,3.9
growth_yoy,2017-01-01,p1.2,2.8
growth_yoy,2017-01-01,p1.3,-10.4
growth_yoy,2017-01-01,p1.4,-2.6
growth_yoy,2017-01-01,p1.4.1,-2.1
growth_yoy,2017-01-01,p1.4.2,-3.6
growth_yoy,2017-01-01,p2,1.0
growth_yoy,2017-01-01,p2.1,-2.9
growth_yoy,2017-01-01,p2.2,3.9
growth_yoy,2017-01-01,p2.3,6.5
growth_yoy,2017-01-01,p3,5.9
growth_yoy,2017-01-01,p3.1,8.5
growth_yoy,2017-01-01,p3.1.1,10.9
growth_yoy,2017-01-01,p3.1.2,6.9
growth_yoy,2017-01-01,p3.1.3,13.1
growth_yoy,2017-01-01,p3.1.4,2.8
growth_yoy,2017-01-01,p3.2,7.2
growth_yoy,2017-01-01,p3.2.1,7.0
growth_yoy,2017-01-01,p3.2.2,8.0
growth_yoy,2017-01-01,p3.3,8.2
growth_yoy,2017-01-01,p3.3.1,6.3
growth_yoy,2017-01-01,p3.3.2,6.5
growth_yoy,2017-01-01,p3.3.3,13.4
growth_yoy,2017-01-01,p3.4,3.0
growth_yoy,2017-01-01,p3.4.1,2.2
growth_yoy,2017-01-01,p3.4.2,3.8
growth_yoy,2017-01-01,p3.4.3,7.3
growth_yoy,2017-01-01,p3.4.4,1.7
growth_yoy,2017-01-01,p3.5,3.8
growth_yoy,2017-01-01,p3.5.1,4.2
growth_yoy,2017-01-01,p3.5.2,4.3
growth_yoy,2017-01-01,p3.5.3,3.3
growth_yoy,2017-01-01,p3.6,7.6
growth_yoy,2017-01-01,p3.6.1,7.0
growth_yoy,2017-01-01,p3.6.2,-0.9
growth_yoy,2017-01-01,p3.6.3,9.2
growth_yoy,2017-01-01,p3.6.4,9.1
growth_yoy,2017-01-01,p3.6.5,-0.2
growth_yoy,2017-01-01,p3.7,7.7
growth_yoy,2017-01-01,p3.7.1,8.0
growth_yoy,2017-01-01,p3.7.2,11.9
growth_yoy,2017-01-01,p3.7.3,0.5
growth_yoy,2017-01-01,p4,6.8
growth_yoy,2017-01-01,p4.1,4.4
growth_yoy,2017-01-01,p4.1.1,7.1
growth_yoy,2017-01-01,p4.1.2,1.4
growth_yoy,2017-01-01,p4.2,11.9
growth_yoy,2017-01-01,p4.3,5.1
growth_yoy,2017-01-01,p5,5.9
growth_yoy,2017-01-01,p5.1,6.3
growth_yoy,2017-01-01,p5.1.1,1.4
growth_yoy,2017-01-01,p5.1.2,6.1
growth_yoy,2017-01-01,p5.1.3,6.1
growth_yoy,2017-01-01,p5.1.4,8.4
growth_yoy,2017-01-01,p5.2,6.6
growth_yoy,2017-01-01,p5.2.1,6.5
growth_yoy,2017-01-01,p5.2.1.1,5.7
growth_yoy,2017-01-01,p5.2.1.2,8.0
growth_yoy,2017-01-01,p5.2.1.3,3.6
growth_yoy,2017-01-01,p5.2.2,7.9
growth_yoy,2017-01-01,p5.2.3,5.1
growth_yoy,2017-01-01,p5.3,5.1
growth_yoy,2017-01-01,p5.3.1,4.1
growth_yoy,2017-01-01,p5.3.2,2.1
growth_yoy,2017-01-01,p5.3.3,5.4
growth_yoy,2017-01-01,p5.3.4,8.4
growth_yoy,2017-01-01,p5.4,5.2
growth_yoy,2017-01-01,p5.4.1,5.9
growth_yoy,2017-01-01,p5.4.2,7.1
growth_yoy,2017-01-01,p5.4.6,4.7
growth_yoy,2017-01-01,p5.5,4.9
growth_yoy,2017-01-01,p6,8.5
growth_yoy,2017-04-01,p0,5.7
growth_yoy,2017-04-01,p1,4.5
growth_yoy,2017-04-01,p1.1,8.5
growth_yoy,2017-04-01,p1.1.1,16.9
growth_yoy,2017-04-01,p1.1.2,12.1
growth_yoy,2017-04-01,p1.1.7,2.9
growth_yoy,2017-04-01,p1.2,4.3
growth_yoy,2017-04-01,p1.3,-14.7
growth_yoy,2017-04-01,p1.4,-0.2
growth_yoy,2017-04-01,p1.4.1,-2.4
growth_yoy,2017-04-01,p1.4.2,4.2
growth_yoy,2017-04-01,p2,-0.5
growth_yoy,2017-04-01,p2.1,-3.6
growth_yoy,2017-04-01,p2.2,0.9
growth_yoy,2017-04-01,p2.3,9.5
growth_yoy,2017-04-01,p3,6.0
growth_yoy,2017-04-01,p3.1,10.6
growth_yoy,2017-04-01,p3.1.1,20.0
growth_yoy,2017-04-01,p3.1.2,6.4
growth_yoy,2017-04-01,p3.1.3,10.0
growth_yoy,2017-04-01,p3.1.4,2.4
growth_yoy,2017-04-01,p3.2,7.4
growth_yoy,2017-04-01,p3.2.1,7.4
growth_yoy,2017-04-01,p3.2.2,7.2
growth_yoy,2017-04-01,p3.3,4.6
growth_yoy,2017-04-01,p3.3.1,4.1
growth_yoy,2017-04-01,p3.3.2,7.2
growth_yoy,2017-04-01,p3.3.3,2.5
growth_yoy,2017-04-01,p3.4,3.2
growth_yoy,2017-04-01,p3.4.1,2.0
growth_yoy,2017-04-01,p3.4.2,4.3
growth_yoy,2017-04-01,p3.4.3,7.8
growth_yoy,2017-04-01,p3.4.4,1.5
growth_yoy,2017-04-01,p3.5,4.1
growth_yoy,2017-04-01,p3.5.1,4.4
growth_yoy,2017-04-01,p3.5.2,4.5
growth_yoy,2017-04-01,p3.5.3,3.6
growth_yoy,2017-04-01,p3.6,8.8
growth_yoy,2017-04-01,p3.6.1,2.2
growth_yoy,2017-04-01,p3.6.2,-8.1
growth_yoy,2017-04-01,p3.6.3,11.5
growth_yoy,2017-04-01,p3.6.4,12.5
growth_yoy,2017-04-01,p3.6.5,-0.1
growth_yoy,2017-04-01,p3.7,4.1
growth_yoy,2017-04-01,p3.7.1,2.0
growth_yoy,2017-04-01,p3.7.2,7.6
growth_yoy,2017-04-01,p3.7.3,14.2
growth_yoy,2017-04-01,p4,8.3
growth_yoy,2017-04-01,p4.1,4.3
growth_yoy,2017-04-01,p4.1.1,2.0
growth_yoy,2017-04-01,p4.1.2,6.8
growth_yoy,2017-04-01,p4.2,14.6
growth_yoy,2017-04-01,p4.3,9.5
growth_yoy,2017-04-01,p5,6.4
growth_yoy,2017-04-01,p5.1,6.5
growth_yoy,2017-04-01,p5.1.1,1.4
growth_yoy,2017-04-01,p5.1.2,5.9
growth_yoy,2017-04-01,p5.1.3,6.3
growth_yoy,2017-04-01,p5.1.4,8.8
growth_yoy,2017-04-01,p5.2,7.7
growth_yoy,2017-04-01,p5.2.1,7.8
growth_yoy,2017-04-01,p5.2.1.1,6.0
growth_yoy,2017-04-01,p5.2.1.2,11.5
growth_yoy,2017-04-01,p5.2.1.3,1.0
growth_yoy,2017-04-01,p5.2.2,8.0
growth_yoy,2017-04-01,p5.2.3,5.2
growth_yoy,2017-04-01,p5.3,6.2
growth_yoy,2017-04-01,p5.3.1,5.7
growth_yoy,2017-04-01,p5.3.2,3.5
growth_yoy,2017-04-01,p5.3.3,5.6
growth_yoy,2017-04-01,p5.3.4,8.7
growth_yoy,2017-04-01,p5.4,5.0
growth_yoy,2017-04-01,p5.4.1,5.4
growth_yoy,2017-04-01,p5.4.2,6.2
growth_yoy,2017-04-01,p5.4.6,4.7
growth_yoy,2017-04-01,p5.5,4.3
growth_yoy,2017-04-01,p6,12.1
growth_yoy,2017-07-01,p0,6.1
growth_yoy,2017-07-01,p1,3.3
growth_yoy,2017-07-01,p1.1,6.7
growth_yoy,2017-07-01,p1.1.1,1.9
growth_yoy,2017-07-01,p1.1.2,10.0
growth_yoy,2017-07-01,p1.1.7,2.4
growth_yoy,2017-07-01,p1.2,4.3
growth_yoy,2017-07-01,p1.3,-19.8
growth_yoy,2017-07-01,p1.4,1.6
growth_yoy,2017-07-01,p1.4.1,-2.1
growth_yoy,2017-07-01,p1.4.2,9.8
growth_yoy,2017-07-01,p2,2.3
growth_yoy,2017-07-01,p2.1,-1.1
growth_yoy,2017-07-01,p2.2,4.6
growth_yoy,2017-07-01,p2.3,7.9
growth_yoy,2017-07-01,p3,7.0
growth_yoy,2017-07-01,p3.1,10.6
growth_yoy,2017-07-01,p3.1.1,18.2
growth_yoy,2017-07-01,p3.1.2,8.1
growth_yoy,2017-07-01,p3.1.3,8.5
growth_yoy,2017-07-01,p3.1.4,-1.1
growth_yoy,2017-07-01,p3.2,8.9
growth_yoy,2017-07-01,p3.2.1,9.4
growth_yoy,2017-07-01,p3.2.2,4.9
growth_yoy,2017-07-01,p3.3,1.9
growth_yoy,2017-07-01,p3.3.1,1.9
growth_yoy,2017-07-01,p3.3.2,2.2
growth_yoy,2017-07-01,p3.3.3,1.6
growth_yoy,2017-07-01,p3.4,5.1
growth_yoy,2017-07-01,p3.4.1,6.0
growth_yoy,2017-07-01,p3.4.2,4.3
growth_yoy,2017-07-01,p3.4.3,5.4
growth_yoy,2017-07-01,p3.4.4,4.3
growth_yoy,2017-07-01,p3.5,6.7
growth_yoy,2017-07-01,p3.5.1,5.1
growth_yoy,2017-07-01,p3.5.2,6.8
growth_yoy,2017-07-01,p3.5.3,8.0
growth_yoy,2017-07-01,p3.6,8.3
growth_yoy,2017-07-01,p3.6.1,6.0
growth_yoy,2017-07-01,p3.6.2,-15.1
growth_yoy,2017-07-01,p3.6.3,8.8
growth_yoy,2017-07-01,p3.6.4,11.8
growth_yoy,2017-07-01,p3.6.5,2.2
growth_yoy,2017-07-01,p3.7,7.6
